region1,num_loc_elements,location
California,3,"Sonoma Coast, Sonoma County, California"
California,2,"Sonoma County, California"
California,2,"Sonoma County, California"
California,3,"Edna Valley, Central Coast, California"
California,2,"Sonoma County, California"
California,3,"Paso Robles, Central Coast, California"
California,3,"Sonoma Coast, Sonoma County, California"
California,2,"Sonoma County, California"
California,1,California
California,3,"Edna Valley, Central Coast, California"
California,2,"Sonoma County, California"
California,2,"Napa Valley, California"
California,1,California
California,2,"Napa Valley, California"
California,3,"St. Helena, Napa Valley, California"
California,4,"Sta. Rita Hills, Santa Barbara, Central Coast, California"
California,2,"Napa Valley, California"
California,2,"Napa Valley, California"
California,2,"Napa Valley, California"
California,2,"Napa Valley, California"
California,2,"Mendocino, California"
California,2,"Napa Valley, California"
California,2,"Napa Valley, California"
California,2,"Napa Valley, California"
California,1,California
California,2,"Napa Valley, California"
California,3,"St. Helena, Napa Valley, California"
California,4,"Sonoma Mountain, Sonoma Valley, Sonoma County, California"
California,2,"Central Coast, California"
California,2,"Central Coast, California"
California,3,"Yountville, Napa Valley, California"
California,2,"Central Coast, California"
California,2,"Sonoma County, California"
California,2,"Napa Valley, California"
California,2,"Napa Valley, California"
California,3,"Oakville, Napa Valley, California"
California,2,"Central Coast, California"
California,2,"Carneros, California"
California,4,"Green Valley, Russian River Valley, Sonoma County, California"
California,2,"Napa Valley, California"
California,2,"Central Coast, California"
California,3,"Yountville, Napa Valley, California"
California,2,"Napa Valley, California"
California,2,"Napa Valley, California"
California,3,"Oakville, Napa Valley, California"
California,2,"Napa Valley, California"
California,3,"Oakville, Napa Valley, California"
California,3,"Oakville, Napa Valley, California"
California,2,"Napa Valley, California"
California,1,California
California,4,"Adelaida District, Paso Robles, Central Coast, California"
California,2,"Napa Valley, California"
California,2,"Central Coast, California"
California,3,"Rutherford, Napa Valley, California"
California,2,"Santa Cruz Mountains, California"
California,2,"Napa Valley, California"
California,2,"Carneros, California"
California,2,"Central Coast, California"
California,2,"Sonoma County, California"
California,3,"Russian River, Sonoma County, California"
California,2,"Napa Valley, California"
California,2,"Napa Valley, California"
California,2,"Central Coast, California"
California,3,"Mt. Veeder, Napa Valley, California"
California,2,"Napa Valley, California"
California,2,"Napa Valley, California"
California,3,"Russian River, Sonoma County, California"
California,2,"Napa Valley, California"
California,4,"Sta. Rita Hills, Santa Barbara, Central Coast, California"
California,3,"Stags Leap District, Napa Valley, California"
California,2,"Central Coast, California"
California,4,"Santa Lucia Highlands, Monterey, Central Coast, California"
California,3,"Stags Leap District, Napa Valley, California"
California,2,"Napa Valley, California"
California,3,"Oakville, Napa Valley, California"
California,3,"Stags Leap District, Napa Valley, California"
California,2,"Sonoma County, California"
California,2,"Napa Valley, California"
California,3,"Stags Leap District, Napa Valley, California"
California,2,"Sonoma County, California"
California,3,"Oakville, Napa Valley, California"
California,3,"Sonoma Coast, Sonoma County, California"
California,2,"Central Coast, California"
California,4,"Sta. Rita Hills, Santa Barbara, Central Coast, California"
California,3,"Rutherford, Napa Valley, California"
California,2,"Sierra Foothills, California"
California,3,"Russian River, Sonoma County, California"
California,3,"Rutherford, Napa Valley, California"
California,2,"Napa Valley, California"
California,2,"Santa Cruz Mountains, California"
California,3,"Sonoma Coast, Sonoma County, California"
California,2,"Sonoma County, California"
California,4,"Santa Lucia Highlands, Monterey, Central Coast, California"
California,2,"Mendocino, California"
California,1,California
California,2,"Lodi, California"
California,3,"Rutherford, Napa Valley, California"
California,2,"Napa Valley, California"
California,1,California
California,2,"Napa Valley, California"
California,2,"Sonoma County, California"
California,3,"Howell Mountain, Napa Valley, California"
California,4,"Sta. Rita Hills, Santa Barbara, Central Coast, California"
California,2,"Sonoma County, California"
California,3,"Howell Mountain, Napa Valley, California"
California,3,"Dry Creek Valley, Sonoma County, California"
California,2,"Sonoma County, California"
California,3,"Calistoga, Napa Valley, California"
California,3,"Santa Maria Valley, Central Coast, California"
California,2,"Sonoma County, California"
California,3,"Calistoga, Napa Valley, California"
California,3,"Atlas Peak, Napa Valley, California"
California,2,"Central Coast, California"
California,2,"Napa Valley, California"
California,1,California
California,2,"Napa Valley, California"
California,3,"Calistoga, Napa Valley, California"
California,2,"Santa Cruz Mountains, California"
California,2,"Napa Valley, California"
California,3,"Calistoga, Napa Valley, California"
California,2,"Napa Valley, California"
California,2,"Central Coast, California"
California,2,"Lodi, California"
California,2,"Central Coast, California"
California,2,"Napa Valley, California"
California,2,"Central Coast, California"
California,1,California
California,2,"Sonoma County, California"
California,3,"Atlas Peak, Napa Valley, California"
California,2,"Carneros, California"
California,2,"Carneros, California"
California,3,"Chalk Hill, Sonoma County, California"
California,3,"Yountville, Napa Valley, California"
California,4,"Santa Lucia Highlands, Monterey, Central Coast, California"
California,2,"Sonoma County, California"
California,3,"Santa Barbara, Central Coast, California"
California,2,"Sonoma County, California"
California,3,"Chalk Hill, Sonoma County, California"
California,1,California
California,2,"Sonoma County, California"
California,3,"Paso Robles, Central Coast, California"
California,2,"North Coast, California"
California,1,California
California,3,"Spring Mountain District, Napa Valley, California"
California,3,"Paso Robles, Central Coast, California"
California,2,"Napa Valley, California"
California,3,"Santa Barbara, Central Coast, California"
California,2,"Napa Valley, California"
California,2,"Sonoma County, California"
California,2,"Central Coast, California"
California,2,"Santa Cruz Mountains, California"
California,2,"Napa Valley, California"
California,2,"Sonoma County, California"
California,3,"Monterey, Central Coast, California"
California,3,"Yountville, Napa Valley, California"
California,4,"Santa Ynez Valley, Santa Barbara, Central Coast, California"
California,4,"High Valley, Lake County, North Coast, California"
California,2,"Carneros, California"
California,2,"Sonoma County, California"
California,2,"Santa Cruz Mountains, California"
California,2,"Napa Valley, California"
California,3,"Sonoma Coast, Sonoma County, California"
California,3,"Paso Robles, Central Coast, California"
California,2,"Napa Valley, California"
California,2,"Napa Valley, California"
California,3,"Russian River, Sonoma County, California"
California,2,"Sonoma County, California"
California,3,"Dry Creek Valley, Sonoma County, California"
California,2,"Carneros, California"
California,2,"Napa Valley, California"
California,2,"Napa Valley, California"
California,2,"Napa Valley, California"
California,2,"Sierra Foothills, California"
California,2,"Napa Valley, California"
California,2,"Santa Cruz Mountains, California"
California,2,"Napa Valley, California"
California,3,"Yountville, Napa Valley, California"
California,2,"Napa Valley, California"
California,2,"Central Coast, California"
California,2,"Napa Valley, California"
California,3,"Monterey, Central Coast, California"
California,2,"Sonoma County, California"
California,2,"Napa Valley, California"
California,3,"Dry Creek Valley, Sonoma County, California"
California,2,"Central Coast, California"
California,2,"Napa Valley, California"
California,4,"Green Valley, Russian River Valley, Sonoma County, California"
California,2,"Sonoma County, California"
California,2,"Napa Valley, California"
California,3,"Marin County, North Coast, California"
California,2,"Napa Valley, California"
California,1,California
California,4,"Fort Ross-Seaview, Sonoma Coast, Sonoma County, California"
California,2,"Carneros, California"
California,4,"High Valley, Lake County, North Coast, California"
California,3,"Russian River, Sonoma County, California"
California,2,"Napa Valley, California"
California,3,"Calistoga, Napa Valley, California"
California,4,"Moon Mountain District, Sonoma Valley, Sonoma County, California"
